location_id,StateFIPS,StatePostal,StateName,StatePolicy,Mandate,StateWide,DateIssued,DateEnacted,DateExpiry,DateEased,DateEnded,PolicyCodingNotes,PolicySource,LastUpdated,LastUpdatedNotes
550,31,NE,Nebraska,GathRestrictAny,1,0,20200319,20200319,20200430,,,"In effect for Cass, Douglas, Sarpy and Washington counties, Mandate from Department of Public Health. First instance of restrictions, were incrementally escalated via county and regional health mandates until 20200403, when it became statewide",https://www.dropbox.com/s/sk95elfp6bnefsv/DHM%203.19.2020.pdf?dl=0,20200510,
550,31,NE,Nebraska,RestaurantRestrict,1,0,20200319,20200319,20200430,,,"Limited operations required (carry-out, delivery, drive-thru only): restaurants, bars. Permits restaurants to remain in operation if they serve no more than 10 patrons at a time - In effect for Cass, Douglas, Sarpy and Washington counties, Mandate from Department of Public Health. First instance of restrictions, were incrementally escalated via county and regional health mandates until 20200403, when it became statewide",https://www.dropbox.com/s/sk95elfp6bnefsv/DHM%203.19.2020.pdf?dl=0,20200414,"Added expiry date, coded 0 to reflect not statewide "
550,31,NE,Nebraska,SchoolClose,1,1,20200401,20200401,20200701,20200601,,"Schools for all counties are closed for in-person instruction as of 20200401 until 20200531. Eases restrictions on school-based activities starting on 20200601, allowing school-based sports team practices http://dhhs.ne.gov/Documents/COVID-19-Outline-of-Changes-to-Upcoming-DHMs-Phase-II.pdf",https://www.dropbox.com/s/253ohztp9w96hzl/DHM%204.01.2020.pdf?dl=0,20200601,"Updated DateExpiry to 20200701, added DateEased of 20200601"
550,31,NE,Nebraska,CaseIsolation,1,1,20200403,20200403,20200701,,,Individuals with symptoms or diagnosed with COVID-19 must self-quarantine at home for 14 days. Extended to 20200701 in all counties http://dhhs.ne.gov/Documents/COVID-19-Outline-of-Changes-to-Upcoming-DHMs-Phase-II.pdf,https://www.dropbox.com/s/tau4u6180lu0kna/DHM%204.3.2020.pdf?dl=0,20200601,Updated DateExpiry to 20200701
550,31,NE,Nebraska,GathRestrict10,1,1,20200403,20200403,20200701,20200601,,Gather restrictions expanded to all counties on 20200403. Continued restrictions to at least 20200531. Eased restrictions to a maximum of 25 people or 25 percent of applicable occupancy (whichever is greater) in 17 of 19 regional health districts (does not apply to Central and Dakota County): http://dhhs.ne.gov/Documents/COVID-19-Outline-of-Changes-to-Upcoming-DHMs-Phase-II.pdf,https://www.dropbox.com/s/tau4u6180lu0kna/DHM%204.3.2020.pdf?dl=0,20200601,"Updated DateExpiry to 20200701, added DateEased of 20200601"
550,31,NE,Nebraska,GathRestrictAny,1,1,20200403,20200403,20200701,,,Gather restrictions expanded to all counties on 20200403. Continued restrictions to at least 20200531,https://www.dropbox.com/s/tau4u6180lu0kna/DHM%204.3.2020.pdf?dl=0,20200601,Updated DateExpiry to 20200701
550,31,NE,Nebraska,RestaurantRestrict,1,1,20200403,20200403,20200701,20200504,,Restaurant restrictions applied to all counties starting on 20200403. Easing began for a subset of counties on 20200504 http://dhhs.ne.gov/Pages/COVID-19-Directed-Health-Measures.asp,https://www.dropbox.com/s/tau4u6180lu0kna/DHM%204.3.2020.pdf?dl=0,20200601,Updated DateExpiry to 20200701
550,31,NE,Nebraska,OtherBusinessClose,1,1,20200409,20200410,20200701,20200504,,"In-person services must cease for all beauty/nail salons, barber shops, massage therapy, gentlemans clubs, bottle clubs, indoor movie theatres, indoor theatres, tattoo parlors. Shared at a 20200409 press release, signed on 20200410, so the latter is coded as the enact date. Easing for a subset of businesses in a subset of counties began on 20200504 http://dhhs.ne.gov/Pages/COVID-19-Directed-Health-Measures.aspx",https://www.dropbox.com/s/xh4pyr4w56g3tdh/DHM%204.9.2020.pdf?dl=0,20200601,Updated DateExpiry to 20200701
550,31,NE,Nebraska,GathRestrict25,1,0,20200529,20200601,20200701,,,Gathering restrictions to 25 people or 25 percent of applicable occupancy (whichever is greater) in 17 of 19 regional health districts (does not apply to Central and Dakota County). Also exempts religious services.,http://dhhs.ne.gov/Documents/COVID-19-Outline-of-Changes-to-Upcoming-DHMs-Phase-II.pdf,20200601,
550,31,NE,Nebraska,Quarantine,1,1,20200529,20200601,20200701,,,"(quote) Every individual who enters the State of Nebraska as the final destination from any international point of origin, and individuals who reside or resided with an individual who enters the State of Nebraska as the final destination from any international point of origin, shall home-quarantine (quote)",http://dhhs.ne.gov/Documents/COVID-19-Outline-of-Changes-to-Upcoming-DHMs-Phase-II.pdf,20200601,
551,32,NV,Nevada,EmergDec,1,1,20200312,20200312,20200701,,,"State of emergency declared. Extended through 20200630, so coded to 20200701. https://nvhealthresponse.nv.gov/wp-content/uploads/2020/05/Directive-021-Phase-Two-Reopening-Plan.pdf",http://gov.nv.gov/News/Emergency_Orders/2020/2020-03-12_-_COVID-19_Declaration_of_Emergency/,20200529,Updated DateExpiry to 20200701
551,32,NV,Nevada,GathRecomAny,0,0,20200312,20200312,,,,"Recommendation is only included in press script, and only emphasizes high-risk populations and (quote) older adult or Nevadan with an underlying serious or long-term medical condition, please take additional actions to reduce your risk of getting sick with this disease. I strongly urge you...(quote)",http://gov.nv.gov/News/Press/2020/Governor_Sisolak_Declares_State_of_Emergency_in_Response_to_COVID-19/,20200414,"Changed StateWide==0 as it only applies to high-risk individuals, per transcript "
551,32,NV,Nevada,SchoolClose,1,1,20200315,20200316,,20200529,,"All schools (public, private, charter) for K-12 closed effective 20200316, until order is rescinded. Cannot open earlier tha 20200406. Extended to no earlier than 20200416 on 20200320 http://gov.nv.gov/uploadedFiles/govnewnvgov/Content/News/Emergency_Orders/2020/2020-03-20%20-%20COVID-19%20Declaration%20of%20Emergency%20Declaration%20Directive%20005.pdf Extended.   to no earlier than 20200430 on 20200414 https://nvhealthresponse.nv.gov/wp-content/uploads/2020/04/Directive-014-Signed.pdf.  On 20200421, school closure extended from 20200430 until the end of the school year. ",http://gov.nv.gov/News/Emergency_Orders/2020/2020-03-15_-_COVID-19_Declaration_of_Emergency_Directive_001/,20200528,Added DateEased of 20200529
551,32,NV,Nevada,GathRecomAny,0,1,20200317,20200317,20200430,,,"Recommendation expressed through press release script, but not codified in an order. (quote) All gatherings should be postponed or canceled. This is not the time for sleepovers, playdates, concerts, theater outings, or athletic events. (quote)",http://gov.nv.gov/News/Press/2020/Governor_Sisolak_Announces_COVID-19_Risk_Mitigation_Initiatives/,20200414,
551,32,NV,Nevada,OtherBusinessClose,1,1,20200318,20200319,,,,"Verbally ordered on 20200317, formal issuance on 20200318 and goes into effect at 1159 pm on 20200318 for closing casinos (quote) Nevada general public shall cease gathering at gaming establishments, and all gaming devices, machines, tables, games, and any equipment related to gaming activity shall cease operations (quote)",http://gov.nv.gov/News/Emergency_Orders/2020/2020-03-18_-_COVID-19_Declaration_of_Emergency_Directive_002/,20200420,
551,32,NV,Nevada,OtherBusinessClose,1,1,20200320,20200321,20200701,20200509,,"In effect on 20200320 at 1159 pm, coded to 20200321. Closure required: social gathering venues and businesses (recreation centers, clubhouses, nightclubs, movie theaters, massage parlors, adult entertainment establishments, brothels, and live entertainment venues), as well as businesses that promote extended periods of public interaction (fitness establishments and aesthteic services). In effect through 20200416",http://gov.nv.gov/News/Emergency_Orders/2020/2020-03-20_-_COVID-19_Declaration_of_Emergency_Directive_003/,20200529,Updated DateExpiry to 20200701
551,32,NV,Nevada,RestaurantRestrict,1,1,20200320,20200321,20200701,20200509,,"In effect on 20200320 at 1159 pm, coded to 20200321. Limited operations required (onsite dining must cease): restaurants and food establishments.  In effect through 20200416",http://gov.nv.gov/News/Emergency_Orders/2020/2020-03-20_-_COVID-19_Declaration_of_Emergency_Directive_003/,20200529,Updated DateExpiry to 20200701
551,32,NV,Nevada,GathRestrict10,1,1,20200324,20200324,20200530,,20200529,"On 20200408, also applies the 10+ ban to places of worship. On 20200507, extended to 20200530: http://gov.nv.gov/News/Emergency_Orders/2020/2020-05-07_-_COVID-19_Declaration_of_Emergency_Directive_018_-_Phase_One_Reopening/",http://gov.nv.gov/News/Emergency_Orders/2020/2020-03-24_-_COVID-19_Declaration_of_Emergency_Directive_007/,20200529,Added DateEnded to 20200529
551,32,NV,Nevada,GathRestrictAny,1,1,20200324,20200324,20200701,,,Gathering restriction extended to 20200701 https://nvhealthresponse.nv.gov/wp-content/uploads/2020/05/Directive-021-Phase-Two-Reopening-Plan.pdf,http://gov.nv.gov/News/Emergency_Orders/2020/2020-03-24_-_COVID-19_Declaration_of_Emergency_Directive_007/,20200529,Updated DateExpiry to 20200701
551,32,NV,Nevada,StayAtHome,1,1,20200331,20200331,20200701,20200509,,"Individuals may leave to access essential services on behalf of themselves, pets, or members of households. Exemptions for outdoor activity as long as individuals do not congregate beyond members of their household. Exemption for individuals experiencing homelessness. Eased to strong recommendation, effective 20200509 : http://gov.nv.gov/News/Emergency_Orders/2020/2020-05-07_-_COVID-19_Declaration_of_Emergency_Directive_018_-_Phase_One_Reopening/  Recommendation extended to 20200701 https://nvhealthresponse.nv.gov/wp-content/uploads/2020/05/Directive-021-Phase-Two-Reopening-Plan.pdf",http://gov.nv.gov/uploadedFiles/govnewnvgov/Content/News/Emergency_Orders/2020/2020-03-31%20-%20Declaration%20of%20Emergency%20Directive%20010%20Stay%20at%20Home.pdf,20200529,Updated DateExpiry to 20200701
551,32,NV,Nevada,OtherBusinessClose,1,1,20200408,20200409,20200701,20200529,,"Closure required: sporting and recreational venues (golf courses, tennis courts, swimming pools), closure of showrooms (e.g., cars and household applicances). Eased restrictions part of Phase 2: https://nvhealthresponse.nv.gov/wp-content/uploads/2020/05/Directive-021-Phase-Two-Reopening-Plan.pdf",https://nvhealthresponse.nv.gov/wp-content/uploads/2020/04/Directive-013-Release-Guidance-Directive.pdf,20200529,"Added DateEased of 20200529, updated DateExpiry to 20200701"
551,32,NV,Nevada,CaseIsolation,1,1,20200507,20200507,20200701,,,"See section 6 - (quote) persons testing positive for COVID-19 shall stay at home and self-quarantine for a minimum of two weeks, except as necessary to care for themselves or seek medical care (quote) ",http://gov.nv.gov/News/Emergency_Orders/2020/2020-05-07_-_COVID-19_Declaration_of_Emergency_Directive_018_-_Phase_One_Reopening_(Attachments)/,20200528,
551,32,NV,Nevada,PublicMask,0,1,20200507,20200509,20200701,,,(Quote) Nevada public should utilize face coverings in public spaces (Quote),http://gov.nv.gov/News/Emergency_Orders/2020/2020-05-07_-_COVID-19_Declaration_of_Emergency_Directive_018_-_Phase_One_Reopening/,20200510,
551,32,NV,Nevada,GathRestrict50,1,1,20200528,20200529,20200701,,,Gatherings of more than 50 people prohibited,https://nvhealthresponse.nv.gov/wp-content/uploads/2020/05/Directive-021-Phase-Two-Reopening-Plan.pdf,20200528,
552,33,NH,New Hampshire,EmergDec,1,1,20200313,20200313,20200616,,,"State of Emergency declaration. Initial order does not appear to provide explicit expiry date. Extension was issued on 20200403 to extend for another 21 days (an expiry of 20200424) https://www.governor.nh.gov/news-media/orders-2020/documents/2020-05.pdf On 20200404, extended to 20200504 : https://www.governor.nh.gov/news-media/emergency-orders/documents/emergency-order-26.pdf Extended to 20200616 on 20200529 https://www.governor.nh.gov/sites/g/files/ehbemt336/files/documents/emergency-order-49.pdf",https://www.governor.nh.gov/news-media/orders-2020/documents/2020-04.pdf,20200605,Updated DateExpiry to 20200616
552,33,NH,New Hampshire,SchoolClose,1,1,20200315,20200316,,,,All public K-12 schools to close to in-person instruction on 20200316. Current order's expiry appears to be through 20200403. Extends to the end of the school year https://www.governor.nh.gov/sites/g/files/ehbemt336/files/documents/emergency-order-32.pdf,https://www.governor.nh.gov/news-media/emergency-orders/documents/emergency-order-1.pdf,20200518,Removed DateExpiry since schools are closed until the academic year
552,33,NH,New Hampshire,GathRestrict50,1,1,20200316,20200316,20200406,,,"Prohibits scheduled gatherings of 50 or more, inclusive of faith-based gatherings. Initial expiry is 20200406. This was superseded by GathRestrict10 on 20200323",https://www.governor.nh.gov/news-media/emergency-orders/documents/emergency-order-2.pdf,20200605,Updated DateExpiry to 20200406
552,33,NH,New Hampshire,GathRestrictAny,1,1,20200316,20200316,20200616,,,"Prohibits scheduled gatherings of 50 or more, inclusive of faith-based gatherings. Initial expiry is 20200406. On 20200323 GathRestric50 becomes GathRestrict10 https://www.governor.nh.gov/news-media/emergency-orders/documents/emergency-order-26.pdf  Extended to 20200616 on 20200529 https://www.governor.nh.gov/sites/g/files/ehbemt336/files/documents/emergency-order-49.pdf",https://www.governor.nh.gov/news-media/emergency-orders/documents/emergency-order-2.pdf,20200605,Updated DateExpiry to 20200616
552,33,NH,New Hampshire,RestaurantRestrict,1,1,20200316,20200316,20200616,20200518,,"Limited operations required (carry-out, delivery, pick-up, and drive-thru only): restaurants, bars. Easing can begin on 20200518 https://sos.nh.gov/WorkArea/DownloadAsset.aspx?id=8589998938 Extended to 20200616 on 20200529 https://www.governor.nh.gov/sites/g/files/ehbemt336/files/documents/emergency-order-49.pdf",https://www.governor.nh.gov/news-media/emergency-orders/documents/emergency-order-2.pdf,20200605,Updated DateExpiry to 20200616
552,33,NH,New Hampshire,GathRestrict10,1,1,20200323,20200323,20200616,,,On 20200404 extension issued through 20200504 https://www.governor.nh.gov/news-media/emergency-orders/documents/emergency-order-26.pdf Extended to 20200616 on 20200529 https://www.governor.nh.gov/sites/g/files/ehbemt336/files/documents/emergency-order-49.pdf,https://www.governor.nh.gov/news-media/emergency-orders/documents/emergency-order-16.pdf,20200605,Updated DateExpiry to 20200616
552,33,NH,New Hampshire,NEBusinessClose,1,1,20200326,20200328,20200616,20200501,,"Enacted 20200327 at 1159 pm, coded to 20200328. Businesses cannot re-open until 12:01 am 20200504. On 20200501, manufacturing, campgrounds (private and public), and state parks could reopen for in-person services conditional on safety guidelines being followed: https://www.governor.nh.gov/sites/g/files/ehbemt336/files/documents/emergency-order-40-c.pdf  Extended to 20200616 on 20200529 https://www.governor.nh.gov/sites/g/files/ehbemt336/files/documents/emergency-order-49.pdf",https://www.governor.nh.gov/news-media/emergency-orders/documents/emergency-order-17-1.pdf,20200605,Updated DateExpiry to 20200616
552,33,NH,New Hampshire,OtherBusinessClose,1,1,20200326,20200328,20200616,20200511,,"Include first issuance of OtherBusinessClose automatically recorded with NEBusinessClose. Enacted 20200327 at 1159 pm, coded to 20200328. Businesses cannot re-open until 12:01 am 20200504. In-person retail services can resume on 20200511 conditional on following health and safety protocols https://www.governor.nh.gov/sites/g/files/ehbemt336/files/documents/emergency-order-40-c.pdf Extended to 20200616 on 20200529 https://www.governor.nh.gov/sites/g/files/ehbemt336/files/documents/emergency-order-49.pdf",https://www.governor.nh.gov/news-media/emergency-orders/documents/emergency-order-17-1.pdf,20200605,Updated DateExpiry to 20200616
552,33,NH,New Hampshire,StayAtHome,1,1,20200326,20200328,20200616,,,"Enacted 20200327 at 1159 pm, coded to 20200328. Indicates it will not apply to church or other houses of worship, but they have to comply with EO 16 (banning of gathering 10+ persons). Extended to 20200531 https://sos.nh.gov/WorkArea/DownloadAsset.aspx?id=8589998869. Extended to 20200616 on 20200529 https://www.governor.nh.gov/sites/g/files/ehbemt336/files/documents/emergency-order-49.pdf",https://www.governor.nh.gov/news-media/emergency-orders/documents/emergency-order-17-1.pdf,20200605,Updated DateExpiry to 20200616
553,34,NJ,New Jersey,EmergDec,1,1,20200309,20200309,,,,State of Emergency declared (as well as Public Health Emergency). Order on 20200407 extends public health emergency but does not include explicit expiry date https://nj.gov/infobank/eo/056murphy/pdf/EO-119.pdf. Order on 20200506 extends public health emergency but does not include explicit expiry date https://nj.gov/infobank/eo/056murphy/pdf/EO-138.pdf,https://nj.gov/infobank/eo/056murphy/pdf/EO-103.pdf,20200508,Noted extension in policy notes
553,34,NJ,New Jersey,GathRecomAny,0,1,20200312,20200312,,,,,https://nj.gov/governor/news/news/562020/approved/20200312a.shtml,20200324,
553,34,NJ,New Jersey,GathRestrict50,1,1,20200316,20200316,,,,,https://nj.gov/infobank/eo/056murphy/pdf/EO-104.pdf,20200324,
553,34,NJ,New Jersey,GathRestrictAny,1,1,20200316,20200316,,,,,https://nj.gov/infobank/eo/056murphy/pdf/EO-104.pdf,20200324,
553,34,NJ,New Jersey,OtherBusinessClose,1,1,20200316,20200316,,,,"Closure required: casinos, racetracks, gyms, fitness centers, entertainment centers. Goes in effect at 8 pm on 20200316, in effect for as long as order is in effect",https://nj.gov/infobank/eo/056murphy/pdf/EO-104.pdf,20200324,
553,34,NJ,New Jersey,RestaurantRestrict,1,1,20200316,20200316,,,,"Limited operations required (limited to delivery, take-out services): restaurants, bars",https://nj.gov/infobank/eo/056murphy/pdf/EO-104.pdf,20200324,
553,34,NJ,New Jersey,SchoolClose,1,1,20200316,20200318,20200630,,,"All schools close (public, private, parochial) for preschool, elementary and secondary school. Also ceases in-person instruction at all institutions of higher education. Goes into effect 20200318, in effect until the order expires (which does not seem to have formal expiry date). On 20200416, extended to at least through May 15 https://twitter.com/NJGov/status/1250846648890245120 On 20200504, extends to at least 20200630 https://nj.gov/governor/news/news/562020/approved/20200504a.shtml ",https://nj.gov/infobank/eo/056murphy/pdf/EO-104.pdf,20200418,Updated PolicyNotes to include extension to May 15
553,34,NJ,New Jersey,GathRestrict3,1,1,20200321,20200321,,20200518,,"Gatherings of individuals, such as parties, celebrations, or other social events, are cancelled. Treating this as the lowest gathering restrictions - GathRestrict3 - to reflect cancellation of any type of gathering of individuals. Easing begain on 20200518, such that gatherings of 10 or fewer people are no longer in violation of EO 107, conditional on wearing cloth face coverings or face coverings if they are not in closed vehicle https://nj.gov/infobank/eo/056murphy/pdf/EO-142.pdf",https://nj.gov/infobank/eo/056murphy/pdf/EO-107.pdf,20200519,
553,34,NJ,New Jersey,NEBusinessClose,1,1,20200321,20200321,,20200502,,"(quote) The brick-and-mortar premises of all non-essential retail businesses must close to the public as long as this Order remains in effect. (quote) No expiry date provided - until it is revoked or modified by governor.  Takes effect at 9 pm 20200321. Initial easing of business closures began on 20200502, with easing of golf course restrictions https://nj.gov/infobank/eo/056murphy/pdf/EO-133.pdf ",https://nj.gov/infobank/eo/056murphy/pdf/EO-107.pdf,20200519,Updated DateEased to 20200502
553,34,NJ,New Jersey,OtherBusinessClose,1,1,20200321,20200321,,,,"Explicitly requires additional closures beyond businesses listed in 20200316 order: personal care services, libraries. Takes effect at 9 pm 20200321",https://nj.gov/infobank/eo/056murphy/pdf/EO-107.pdf,20200414,
553,34,NJ,New Jersey,StayAtHome,1,1,20200321,20200321,,,,(quote) All New Jersey residents shall remain home or at their place of residence unless they are…(quote) - until it is revoked or modified by governor.  Takes effect at 9 pm 20200321,https://nj.gov/infobank/eo/056murphy/pdf/EO-107.pdf,20200324,
553,34,NJ,New Jersey,PublicMask,1,1,20200411,20200413,,,,"Order requires all people to wear masks on public transit, unless medically unable. ",https://nj.gov/infobank/eo/056murphy/pdf/EO-125.pdf,20200423,
553,34,NJ,New Jersey,GathRestrict10,1,1,20200513,20200513,,20200522,,Eased by order allowing gatherings of up to twenty five if outdoors.,https://nj.gov/infobank/eo/056murphy/pdf/EO-148.pdf,20200524,
553,34,NJ,New Jersey,GathRestrict25,1,1,20200522,20200522,,,,"Easing gathering restriction for outdoors, allowing up to 25 people to gather if they also follow appropriate social distancing practices",https://nj.gov/infobank/eo/056murphy/pdf/EO-148.pdf,20200525,
554,35,NM,New Mexico,EmergDec,1,1,20200311,20200311,20200701,,,Public Health Emergency declared. Extended to 20200701 https://cv.nmhealth.org/wp-content/uploads/2020/06/Executive-Order-2020-036.pdf,https://cv.nmhealth.org/wp-content/uploads/2020/03/Executive-Order-2020-004.pdf,20200605,Updated DateExpiry to 20200701
554,35,NM,New Mexico,GathRestrict100,1,1,20200312,20200312,20200410,,,"Prohibits all mass gatherings, as defined as 100+",https://www.governor.state.nm.us/wp-content/uploads/2020/03/03.12.20_PublicHealthOrder.pdf,20200516,Updated DateExpiry to 20200410
554,35,NM,New Mexico,GathRestrictAny,1,1,20200312,20200312,20200701,,,Extended to 20200701 https://cv.nmhealth.org/wp-content/uploads/2020/06/060120-PHO.pdf,https://www.governor.state.nm.us/wp-content/uploads/2020/03/03.12.20_PublicHealthOrder.pdf,20200605,Updated DateExpiry to 20200701
554,35,NM,New Mexico,SchoolClose,1,1,20200313,20200316,,,,"All public schools are to close beginning 20200316 and shall not reopen until 20200406, per public health emergency. 20200326 order closes all public schools through the end of the academic year https://www.governor.state.nm.us/wp-content/uploads/2020/04/EO_2020_022.pdf",https://www.governor.state.nm.us/wp-content/uploads/2020/03/Executive-Order-2020-005.pdf,20200324,
554,35,NM,New Mexico,OtherBusinessClose,1,1,20200316,20200316,20200701,,,"Closure required: casinos, horse racing facilities Extended to 20200701 https://cv.nmhealth.org/wp-content/uploads/2020/06/060120-PHO.pdf",https://www.governor.state.nm.us/wp-content/uploads/2020/03/AMENDED-PUBLIC-HEALTH-ORDER.pdf,20200605,Updated DateExpiry to 20200701
554,35,NM,New Mexico,GathRestrict10,1,1,20200319,20200319,20200410,,,,https://www.governor.state.nm.us/wp-content/uploads/2020/03/SIGNED_UPDATED_DOH_PHO.pdf,20200516,Updated DateExpiry to 20200410
554,35,NM,New Mexico,OtherBusinessClose,1,1,20200319,20200319,20200701,20200601,,"Closure required: indoor shopping malls, recreational facilities, health clubs, theaters, flea markets. Eased restrictions on majority of businesses here starting on 20200601 https://cv.nmhealth.org/wp-content/uploads/2020/06/060120-PHO.pdf",https://www.governor.state.nm.us/wp-content/uploads/2020/03/SIGNED_UPDATED_DOH_PHO.pdf,20200605,"Updated DateExpiry to 20200701, added DateEased of 20200601"
554,35,NM,New Mexico,RestaurantRestrict,1,1,20200319,20200319,20200701,20200527,,"Limited operations required (take-out or home delivery only): restaurants, bars, food establishments, initial limitations enacted on 20200316, but limited to 50% capacity and thus not coded as a full RestaurantRestrict at that time. Easing began for most counties on 20200527 https://www.governor.state.nm.us/wp-content/uploads/2020/05/DOH-PHO-5-27.pdf. Extended restrictions to 20200701 https://cv.nmhealth.org/wp-content/uploads/2020/06/060120-PHO.pdf",https://www.governor.state.nm.us/wp-content/uploads/2020/03/SIGNED_UPDATED_DOH_PHO.pdf,20200605,Updated DateExpiry to 20200701
554,35,NM,New Mexico,GathRestrict5,1,1,20200323,20200324,20200701,,,"All mass gatherings prohibited, as defined as 5+ people. Extended to 20200701 https://cv.nmhealth.org/wp-content/uploads/2020/06/060120-PHO.pdf",https://www.governor.state.nm.us/wp-content/uploads/2020/03/COVID-19-DOH-Order-fv.pdf,20200605,Updated DateExpiry to 20200701
554,35,NM,New Mexico,NEBusinessClose,1,1,20200323,20200324,20200701,20200515,,"(quote) All businesses, except those entities identified as essential businesses, are herby directed to reduce the in-person workforce at each business or business location by 100 percent (quote). Golf courses could open on 20200430. Broader business easings began on 20200515 https://cv.nmhealth.org/wp-content/uploads/2020/05/051520-PHO.pdf",https://www.governor.state.nm.us/wp-content/uploads/2020/03/COVID-19-DOH-Order-fv.pdf,20200605,Updated DateExpiry to 20200701
554,35,NM,New Mexico,StayAtHome,0,1,20200323,20200324,20200701,,,"Coded as advisory, not mandate (quote) I FURTHER ADVISE the public to take the following preventive precautions: New Mexico citizens should stay at home and undertake only those outings absolutely necessary for their health, safety, or welfare. (quote) Does not have must included/more formal prohibition, not coding as mandate to stay at home at currently. not a mandate, issued with NEBusinessClose. Its effect duration is for This Order shall remain in effect for the duration of Executive Order 2020-004. Note that this is advisory framing has been included in prior orders as well. The advisory was further emphasized - they should be staying their homes - without instituting a formal mandate in a 20200406 order https://cv.nmhealth.org/wp-content/uploads/2020/04/PHO-4-6-2020.pdf  Extended to 20200701 https://cv.nmhealth.org/wp-content/uploads/2020/06/060120-PHO.pdf",https://www.governor.state.nm.us/wp-content/uploads/2020/03/COVID-19-DOH-Order-fv.pdf,20200605,Updated DateExpiry to 20200701
554,35,NM,New Mexico,Quarantine,1,1,20200327,20200327,20200701,,,Shall remain in effect until the end of the public health emergency. Quarantine of 14 days for anyone entering the state. Continued to 20200701 https://cv.nmhealth.org/wp-content/uploads/2020/06/Executive-Order-2020-037.pdf,https://www.governor.state.nm.us/wp-content/uploads/2020/03/MLG_EO_2020_013.pdf,20200609,Removed DateEased per updated EO
554,35,NM,New Mexico,PublicMask,1,1,20200515,20200515,20200701,,,"All individuals shall wear a mask or multilayer cloth face covering in public settings except when eating, drinking, or exercising. Extends to 20200701 https://cv.nmhealth.org/wp-content/uploads/2020/06/060120-PHO.pdf",https://cv.nmhealth.org/wp-content/uploads/2020/05/051520-PHO.pdf,20200605,Updated DateExpiry to 20200701
555,36,NY,New York,EmergDec,1,1,20200307,20200307,20200605,,,Declares Disaster Emergency. Initial expiry is 20200406. Extended to 20200605 https://www.governor.ny.gov/sites/governor.ny.gov/files/atoms/files/EO202.27.pdf,https://www.governor.ny.gov/sites/governor.ny.gov/files/atoms/files/EO_202.pdf,20200520,Updated DateExpiry to 20200605
555,36,NY,New York,GathRestrict500,1,1,20200312,20200312,20200412,,,Any gathering or event for which attendance is anticipated to be in excess of 500 people shall be cancelled or postponed for a minimum of 30 days. Initial expiry is through 20200411,https://www.governor.ny.gov/sites/governor.ny.gov/files/atoms/files/EO_202_1.pdf,20200520,Updated DateExpiry to 20200412
555,36,NY,New York,GathRestrictAny,1,1,20200312,20200312,20200529,,,Any gathering or event for which attendance is anticipated to be in excess of 500 people shall be cancelled or postponed for a minimum of 30 days. Initial expiry is through 20200411,https://www.governor.ny.gov/sites/governor.ny.gov/files/atoms/files/EO_202_1.pdf,20200520,Updated DateExpiry to 20200529
555,36,NY,New York,GathRestrict50,1,1,20200316,20200316,20200416,,,"(quote) shall be cancelled or postponed if more than fifty persons are expected to attend (quote). 20200407 order extends expiry through 1159 pm on 20200429, so coded to 20200430 https://www.governor.ny.gov/sites/governor.ny.gov/files/atoms/files/EO_202.14_final.pdf Extended to 20200515 https://www.governor.ny.gov/news/amid-ongoing-covid-19-pandemic-governor-cuomo-announces-nys-pause-extended-until-may-15  Extended to 20200529 https://www.governor.ny.gov/news/no-20231-continuing-temporary-suspension-and-modification-laws-relating-disaster-emergency",https://www.governor.ny.gov/sites/governor.ny.gov/files/atoms/files/EO_202.3.pdf,20200520,Updated DateExpiry to 20200416
555,36,NY,New York,OtherBusinessClose,1,1,20200316,20200316,20200529,,,"Closure required: gyms and fitness centers, movie theaters, casinos. In effect at 8 pm on 20200316.  20200407 order extends expiry through 1159 pm on 20200429, so coded to 20200430 https://www.governor.ny.gov/sites/governor.ny.gov/files/atoms/files/EO_202.14_final.pdf Extended to 20200515 https://www.governor.ny.gov/news/amid-ongoing-covid-19-pandemic-governor-cuomo-announces-nys-pause-extended-until-may-15   Extended to 20200529 https://www.governor.ny.gov/news/no-20231-continuing-temporary-suspension-and-modification-laws-relating-disaster-emergency",https://www.governor.ny.gov/sites/governor.ny.gov/files/atoms/files/EO_202.3.pdf,20200516,Updated DateExpiry to 20200529
555,36,NY,New York,RestaurantRestrict,1,1,20200316,20200316,20200529,,,"Limited operations required (only off-site consumption): restaurants and bars. In effect at 8 pm on 20200316.  20200407 order extends expiry through 1159 pm on 20200429, so coded to 20200430 https://www.governor.ny.gov/sites/governor.ny.gov/files/atoms/files/EO_202.14_final.pdf   Extended to 20200529 https://www.governor.ny.gov/news/no-20231-continuing-temporary-suspension-and-modification-laws-relating-disaster-emergency",https://www.governor.ny.gov/sites/governor.ny.gov/files/atoms/files/EO_202.3.pdf,20200516,Updated DateExpiry to 20200529
