location_id,StateFIPS,StatePostal,StateName,StatePolicy,Mandate,DateIssued,DateEnacted,DateExpiry,DateEnded,PolicyCodingNotes,PolicySource,StateWide,LastUpdated,LastUpdatedNotes
543,24,MD,Maryland,StayAtHome,1,20200330,20200330,,,"Further emphasizes prohibition of gatherings 10+, NEBusiness closures, and specific business closures. Effective at 8 pm 20200330. No clear expiry date.",https://governor.maryland.gov/wp-content/uploads/2020/03/Gatherings-FOURTH-AMENDED-3.30.20.pdf,1,20200330,
544,25,MA,Massachusetts,EmergDec,1,20200310,20200310,,,No expiry date provided,https://www.mass.gov/executive-orders/no-591-declaration-of-a-state-of-emergency-to-respond-to-covid-19,1,20200324,
544,25,MA,Massachusetts,GathRestrict250,1,20200313,20200313,,,,https://www.mass.gov/doc/order-prohibiting-gatherings-of-more-than-250-people/download,1,20200324,
544,25,MA,Massachusetts,GathRestrictAny,1,20200313,20200313,,,,https://www.mass.gov/doc/order-prohibiting-gatherings-of-more-than-250-people/download,1,20200324,
544,25,MA,Massachusetts,GathRestrict25,1,20200315,20200317,20200405,,"Rescinds 250 restriction, original expiry 20200405",https://www.mass.gov/doc/march-16-2020-large-gathering-at-25-people-order/download,1,20200413,Added original expiry date
544,25,MA,Massachusetts,RestaurantRestrict,1,20200315,20200317,20200405,,"Limited operations required (off premise only): restaurants, bars",https://www.mass.gov/doc/march-16-2020-large-gathering-at-25-people-order/download,1,20200413,Added original expiry date
544,25,MA,Massachusetts,SchoolClose,1,20200315,20200317,,,"Suspend all public/private schools starting 20200317 (at end of school day on 20200316).  On 20200421, school closure extended from 20200406 until the end of the school year.",https://www.mass.gov/doc/march-16-2020-k-12-school-closing-order/download,1,20200422,Updated expiry until the end of the year
544,25,MA,Massachusetts,OtherBusinessClose,1,20200318,20200323,,,Closure required: early education and child care centers (at end of day on 20200322). In effect until state of emergency ended,https://www.mass.gov/doc/march-18-2020-early-education-and-care-order/download,1,20200413,Updated PolicySource
544,25,MA,Massachusetts,GathRestrict10,1,20200323,20200324,20200407,,Rescinds order from 20200315,https://www.mass.gov/doc/march-23-2020-essential-services-and-revised-gatherings-order/download,1,20200413,Added original expiry date
544,25,MA,Massachusetts,NEBusinessClose,1,20200323,20200324,20200504,,"All non-essential services closed; enacted at 20200324, extended to 20200504 on 20200331. Original expiry date of 20200407",https://www.mass.gov/doc/march-23-2020-essential-services-and-revised-gatherings-order/download,1,20200419,Noted extension and original expiry date
544,25,MA,Massachusetts,StayAtHome,0,20200324,20200324,,,"Source is Public Health Advisory - NEBusiness closure advises people to stay home, but not mandate: (quote) due to evolving spread of COVID-19 in Massachusetts, Governor Baker has directed the Department of Public Health to issue a stay at home advisory outlining self-isolation and social distancing protocols. Residents are advised to stay home and avoid unnecessary travel and other unnecessary activities during this two-week time period. (quote) Currently not coding as formal stay-at-home/shelter in place.",https://www.mass.gov/news/dph-public-health-advisory-stay-at-home-advisory-for-individuals-over-70-and-for-those-with,1,20200330,"Coded 0 for mandate, added dates"
544,25,MA,Massachusetts,SchoolClose,1,20200325,20200325,20200504,,"Extending school closure (both public and private) through May 4, supercedes provision on 20200315",https://www.mass.gov/doc/march-25-school-closure-extension-order/download,1,20200413,Added expiry date
544,25,MA,Massachusetts,Quarantine,1,20200327,20200327,,,"People arriving in MA are (quote) instructed (quote) to self quarantine for 14 days, no expiry date provided. Gov language and press release references CDC and dept of state guidance",https://www.mass.gov/info-details/travel-information-related-to-covid-19#travel-to-massachusetts-,1,20200413,Updated PolicySource and notes
545,26,MI,Michigan,EmergDec,1,20200310,20200310,,,,"https://www.michigan.gov/whitmer/0,9309,7-387-90499_90705-521576--,00.html",1,20200413,Updated policysource
545,26,MI,Michigan,GathRestrict250,1,20200312,20200313,20200405,,,"https://www.michigan.gov/whitmer/0,9309,7-387-90499_90705-521595--,00.html",1,20200413,Added expiry date
545,26,MI,Michigan,GathRestrictAny,1,20200312,20200313,20200405,,,"https://www.michigan.gov/whitmer/0,9309,7-387-90499_90705-521595--,00.html",1,20200324,
545,26,MI,Michigan,SchoolClose,1,20200312,20200316,,,Exec order on April 2 orders all schools to remain closed for rest of school year,"https://www.michigan.gov/whitmer/0,9309,7-387-90499_90705-521595--,00.html",1,20200419,Deleted expiry due to EO specifying only end of school year
545,26,MI,Michigan,GathRestrict50,1,20200316,20200317,20200405,,,"https://www.michigan.gov/whitmer/0,9309,7-387-90499_90705-521890--,00.html",1,20200413,Added expiry date and new policysource
545,26,MI,Michigan,OtherBusinessClose,1,20200316,20200316,20200331,,"Closure required: casinos, bars, theaters, libraries and museums, fitness centers, gyms, spas, places of public amusement","https://www.michigan.gov/whitmer/0,9309,7-387-90499_90705-521789--,00.html",1,20200413,Added expiry date
545,26,MI,Michigan,RestaurantRestrict,1,20200316,20200316,20200331,,"Limited operations required (take-out, delivery, off-site consumption): restaurants, bars, taverns","https://www.michigan.gov/whitmer/0,9309,7-387-90499_90705-521789--,00.html",1,20200413,Added expiry date
545,26,MI,Michigan,OtherBusinessClose,1,20200321,20200322,20200414,,"Closure required: non-essential personal care services (e.g., hair, nail, tanning, massage, spa, tattoo, body art and piercing services)","https://www.michigan.gov/whitmer/0,9309,7-387-90499_90705-522576--,00.html",1,20200413,"Added expiry date, updated policysource"
545,26,MI,Michigan,NEBusinessClose,1,20200323,20200323,20200430,,All non-essential services closed: Extending NE Business closure through 04/30. Executive Order 2020-20 is rescinded,https://content.govdelivery.com/attachments/MIEOG/2020/04/13/file_attachments/1426426/EO%202020-43.pdf,1,20200414,Expiry date extension
545,26,MI,Michigan,StayAtHome,1,20200323,20200324,20200501,,"Issued on 20200323. to be enacted on 20200324. Current expiry is 1159 pm 20200413, extended to midnight 20200430 on 20200410. Link to new order in updatesource","https://content.govdelivery.com/attachments/MIEOG/2020/03/23/file_attachments/1408152/EO%202020-21%20Stay%20Home,%20Stay%20Safe.pdf",1,20200413,Updated expiry date
545,26,MI,Michigan,EmergDec,1,20200401,20200401,20200430,,Updated State of Emergency to State of Disaster,"https://www.michigan.gov/whitmer/0,9309,7-387-90499_90640-523989--,00.html",1,20200408,
546,27,MN,Minnesota,EmergDec,1,20200313,20200313,20200513,,"Peace time emergency declared, extended on 20200413",https://mn.gov/governor/assets/EO%2020-01_tcm1055-422957.pdf,1,20200413,Expiry date extension
546,27,MN,Minnesota,GathRecomAny,0,20200313,20200313,,,,https://mn.gov/governor/assets/EO%2020-01_tcm1055-422957.pdf,1,20200324,
546,27,MN,Minnesota,SchoolClose,1,20200315,20200318,20200327,,"All public schools, establishes a (quote) closure period (quote)",https://mn.gov/governor/assets/EO%2020-02%20Final_tcm1055-423084.pdf,1,20200324,
546,27,MN,Minnesota,OtherBusinessClose,1,20200316,20200317,20200327,,"Closure required: theaters, cinemas, fitness centers, amusement parks, entertainment facilities",https://mn.gov/governor/assets/2020_03_16_EO_20_04_Bars_Restaurants_tcm1055-423380.pdf,1,20200413,Added expiry date
546,27,MN,Minnesota,RestaurantRestrict,1,20200316,20200317,20200327,,"Limited operations required (to-go, delivery, off-site consumption required): restaurants, bars",https://mn.gov/governor/assets/2020_03_16_EO_20_04_Bars_Restaurants_tcm1055-423380.pdf,1,20200324,Added expiry date
546,27,MN,Minnesota,StayAtHome,1,20200325,20200328,20200504,,"Takes effect at 1159 pm on Friday, March 27, so coded to 20200328. (quote) All persons currently living within the State of Minnesota are ordered to stay at home or in their place of residence except to engage in the Activities and Critical sector work set for below (quote), extended to 20200504 on 20200408",https://mn.gov/governor/covid-19/covid-news.jsp?id=1055-424820,1,20200413,Updated extended expiry date
547,28,MS,Mississippi,EmergDec,1,20200314,20200314,,,,https://www.msema.org/news/governor-reeves-declares-state-of-emergency-due-to-covid-19/,1,20200324,
547,28,MS,Mississippi,SchoolClose,1,20200319,20200319,,,Public school closure. Extended to the end of the school year on 20200414.,https://www.sos.ms.gov/Content/documents/ed_pubs/Exec%20Orders/1460.pdf,1,20200416,Noted extension
547,28,MS,Mississippi,GathRestrict10,1,20200324,20200324,20200417,,,https://www.sos.ms.gov/Education-Publications/ExecutiveOrders/1463.pdf,1,20200326,
547,28,MS,Mississippi,GathRestrictAny,1,20200324,20200324,20200417,,,https://www.sos.ms.gov/Education-Publications/ExecutiveOrders/1463.pdf,1,20200326,
547,28,MS,Mississippi,RestaurantRestrict,1,20200324,20200324,20200417,,,https://www.sos.ms.gov/Education-Publications/ExecutiveOrders/1463.pdf,1,20200326,
547,28,MS,Mississippi,NEBusinessClose,1,20200331,20200331,20200414,,In effect only for Lauderdale county,https://www.sos.ms.gov/Education-Publications/ExecutiveOrders/1465.pdf,0,20200331,
547,28,MS,Mississippi,StayAtHome,1,20200331,20200331,20200414,,In effect only for Lauderdale county,https://www.sos.ms.gov/Education-Publications/ExecutiveOrders/1465.pdf,0,20200331,
547,28,MS,Mississippi,NEBusinessClose,1,20200401,20200403,20200420,,State-wide madate - (quote) all business entities shall cease operation except for Minimum Operations (quote) in Section d. Note that the Lauderdale county policy is extended to April 20,https://www.sos.ms.gov/content/executiveorders/ExecutiveOrders/1466.pdf,1,20200402,
547,28,MS,Mississippi,StayAtHome,1,20200401,20200403,20200427,,State-wide mandate. Note that the Lauderdale county policy is extended to April 20. All extended to April 27,https://www.sos.ms.gov/content/executiveorders/ExecutiveOrders/1466.pdf,1,20200417,Noted extension
548,29,MO,Missouri,EmergDec,1,20200313,20200313,20200515,,,https://www.sos.mo.gov/CMSImages/Library/Reference/Orders/2020/20-02.pdf,1,20200414,Added DateExpiry
548,29,MO,Missouri,GathRecomAny,0,20200315,20200315,,,"Recommends 50 or less, does not restrict",https://governor.mo.gov/press-releases/archive/governor-parsons-statement-regarding-cdc-recommendations-mass-gatherings-and,1,20200324,
548,29,MO,Missouri,GathRestrict10,1,20200321,20200323,20200424,,"Per 20200403 StayAtHome EO, establishes expiry date for earlier gathering restriction",https://governor.mo.gov/press-releases/archive/governor-parson-directs-dhss-director-require-social-distancing-statewide,1,20200414,Updated link for PolicySource
548,29,MO,Missouri,GathRestrictAny,1,20200321,20200323,20200424,,"Per 20200403 StayAtHome EO, establishes expiry date for earlier gathering restriction",https://governor.mo.gov/press-releases/archive/governor-parson-directs-dhss-director-require-social-distancing-statewide,1,20200414,Updated link for PolicySource
548,29,MO,Missouri,RestaurantRestrict,1,20200321,20200323,20200424,,"Limited operations required (can have drive-thru, pick-up, delivery options; if dine-in services can only have 10 people or less within the restaurant and shall maintain 6 feet of distance between all individuals that are not family members): restaurants, bars.  The 20200403 StayAtHome EO established expiry date of 20200424",https://governor.mo.gov/press-releases/archive/governor-parson-directs-dhss-director-require-social-distancing-statewide,1,20200414,Updated link for PolicySource; updated PolicyNotes
548,29,MO,Missouri,SchoolClose,1,20200321,20200323,20200406,,"All schools to close on 20200324, closure is to remain through 20200406",https://governor.mo.gov/press-releases/archive/governor-parson-directs-dhss-director-require-social-distancing-statewide,1,20200414,Updated link for PolicySource
548,29,MO,Missouri,SchoolClose,1,20200403,20200406,20200424,,Extension of of all school closure issuance on 20200321,https://content.govdelivery.com/attachments/MOGOV/2020/04/03/file_attachments/1419322/Stay%20at%20Home%20Missouri%20Order.pdf,1,20200404,
548,29,MO,Missouri,StayAtHome,1,20200403,20200406,20200424,,"In effect at 1201 AM on 20200406, expires 1159 PM on 20200424. (quote) Individuals currently residing within the State of Missouri shall avoid leaving their homes or place of residence (quote) - awaiting confirmation on whether this constitutes a true staty-at-home",https://content.govdelivery.com/attachments/MOGOV/2020/04/03/file_attachments/1419322/Stay%20at%20Home%20Missouri%20Order.pdf,1,20200404,
548,29,MO,Missouri,StayAtHome,,,,,,"Only county or county areas currently, enactments varying from 20200323 to 20200326 to date. Not coding to state-wide StayAtHome, no state issuance",,0,20200329,
549,30,MT,Montana,EmergDec,1,20200312,20200312,,,State of Emergency declaration. Does not appear to include formal expiry.,http://governor.mt.gov/Portals/16/docs/2020EOs/EO-02-2020_COVID-19%20Emergency%20Declaration.pdf?ver=2020-03-13-103433-047,1,20200324,
549,30,MT,Montana,GathRecomAny,0,20200315,20200315,,,Strongly recommends public limits gatherings to 50 or less. Does not formally restrict,http://governor.mt.gov/Portals/16/2020-03-15_Governor%20Directive%20re%20COVID-19.pdf?ver=2020-03-15-170323-930,1,20200324,
549,30,MT,Montana,SchoolClose,1,20200315,20200315,,,"All non-residential public schools to close effective immediately, through 20200327. On 20200324, closure extended to 20200410 http://governor.mt.gov/Portals/16/Closure%20Extensions%20and%20Social%20Distancing.pdf?ver=2020-03-24-164313-497",http://governor.mt.gov/Portals/16/2020-03-15_Governor%20Directive%20re%20COVID-19.pdf?ver=2020-03-15-170323-930,1,20200414,"Updated DateEnacted: was originally 20200316 (Monday) while EO says effective immediately (20200315), which is a Sunday"
549,30,MT,Montana,OtherBusinessClose,1,20200320,20200320,,,"Closure required: casinos, fitness centers, entertainment venues, indoor facilities in ski areas, bowling alleys, music halls. In effect at 8 pm on 20200320. Initial expiry is 20200327 at 1159 pm, so 20200328. On 20200324, order extended this through 20200410 http://governor.mt.gov/Portals/16/Closure%20Extensions%20and%20Social%20Distancing.pdf?ver=2020-03-24-164313-497",http://governor.mt.gov/Portals/16/Directive%20on%20Bars%20and%20Restaurants.pdf?ver=2020-03-20-101314-937,1,20200324,
549,30,MT,Montana,RestaurantRestrict,1,20200320,20200320,,,"Limited operations required (delivery, window service, drive through): restaurants, bars, food establishments. In effect at 8 pm on 20200320, Initial expiry is 20200327 at 1159 pm, so 20200328. On 20200324, order extended this through 20200410 http://governor.mt.gov/Portals/16/Closure%20Extensions%20and%20Social%20Distancing.pdf?ver=2020-03-24-164313-497",http://governor.mt.gov/Portals/16/Directive%20on%20Bars%20and%20Restaurants.pdf?ver=2020-03-20-101314-937,1,20200324,
549,30,MT,Montana,GathRestrict10,1,20200324,20200324,,,Non-essential social and recreational gatherings greater than 10 are prohibited immediately,http://governor.mt.gov/Portals/16/Closure%20Extensions%20and%20Social%20Distancing.pdf?ver=2020-03-24-164313-497,1,20200326,
549,30,MT,Montana,GathRestrictAny,1,20200324,20200324,,,Non-essential social and recreational gatherings greater than 10 are prohibited immediately,http://governor.mt.gov/Portals/16/Closure%20Extensions%20and%20Social%20Distancing.pdf?ver=2020-03-24-164313-497,1,20200403,
549,30,MT,Montana,NEBusinessClose,1,20200326,20200328,20200410,,"(quote) All businesses and opreations in the State, except Esssential Businesses and Operations as defined below, are required to cease all activities (quote). In effect at 1201 am 20200328, initial expiry is through 20200410",https://covid19.mt.gov/Portals/223/Documents/Stay%20at%20Home%20Directive.pdf?ver=2020-03-26-173332-177,1,20200329,
549,30,MT,Montana,StayAtHome,1,20200326,20200328,20200410,,"In effect at 1201 am 20200328, initial expiry is through 20200410",https://covid19.mt.gov/Portals/223/Documents/Stay%20at%20Home%20Directive.pdf?ver=2020-03-26-173332-177,1,20200329,
549,30,MT,Montana,Quarantine,1,20200330,20200330,,,"Any person coming to Montana must self-quarantine for 14 days, anyone who has already arrived must self-quarantine for the remainder of the 14 day period",http://governor.mt.gov/Portals/16/Quarantine%20for%20Travelers.pdf?ver=2020-03-30-170637-190,1,20200402,
550,31,NE,Nebraska,EmergDec,1,20200313,20200313,,,,https://www.dropbox.com/s/64xel8oha2gw22h/2020%20State%20of%20Emergency%20-%20Coronavirus%20.pdf?dl=0,1,20200324,
550,31,NE,Nebraska,GathRestrict50,1,20200316,20200316,,,,https://governor.nebraska.gov/press/gov-ricketts-further-limits-events-gatherings-prevent-covid-19-spread,1,20200324,
550,31,NE,Nebraska,GathRestrictAny,1,20200316,20200316,,,,https://governor.nebraska.gov/press/gov-ricketts-further-limits-events-gatherings-prevent-covid-19-spread,1,20200414,
550,31,NE,Nebraska,GathRestrict10,1,20200319,20200319,20200430,,"In effect for Cass, Douglas, Sarpy and Washington counties, Mandate from Department of Public Health, no expiry date specified",https://www.dropbox.com/s/sk95elfp6bnefsv/DHM%203.19.2020.pdf?dl=0,0,20200414,"Added expiry date, coded 0 to reflect not statewide "
550,31,NE,Nebraska,RestaurantRestrict,1,20200319,20200319,20200430,,"Limited operations required (carry-out, delivery, drive-thru only): restaurants, bars. Permits restaurants to remain in operation if they serve no more than 10 patrons at a time - In effect for Cass, Douglas, Sarpy and Washington counties, Mandate from Department of Public Health, no expiry date specified",https://www.dropbox.com/s/sk95elfp6bnefsv/DHM%203.19.2020.pdf?dl=1,0,20200414,"Added expiry date, coded 0 to reflect not statewide "
550,31,NE,Nebraska,GathRestrict10,1,20200403,20200403,20200511,,Supercedes earlier county specific DHM's ,https://www.dropbox.com/s/tau4u6180lu0kna/DHM%204.3.2020.pdf?dl=0,1,20200414,
550,31,NE,Nebraska,RestaurantRestrict,1,20200403,20200403,20200511,,,https://www.dropbox.com/s/tau4u6180lu0kna/DHM%204.3.2020.pdf?dl=0,1,20200414,
550,31,NE,Nebraska,SchoolClose,1,20200403,20200403,20200531,,"School closures for all counties. Time of day issued unknown, but (quote) effective immediately (quote)",https://www.dropbox.com/s/tau4u6180lu0kna/DHM%204.3.2020.pdf?dl=0,1,20200404,
550,31,NE,Nebraska,SchoolClose,0,,,,,Local school closures only (per Nebraska Department of Education) - DOE offers only guidance and recommendations,https://www.education.ne.gov/press_release/nebraska-offers-guidance-to-schools-regarding-covid-19/,0,20200414,"Coded 0 to reflect not mandate, updated policysource link"
551,32,NV,Nevada,EmergDec,1,20200312,20200312,20200430,,Date of expiry was extended to April 30 via StayAtHome order on 20200331,http://gov.nv.gov/News/Emergency_Orders/2020/2020-03-12_-_COVID-19_Declaration_of_Emergency/,1,20200414,Added expiry date
551,32,NV,Nevada,GathRecomAny,0,20200312,20200312,,,"Recommendation is only included in press script, and only emphasizes high-risk populations and (quote) older adult or Nevadan with an underlying serious or long-term medical condition, please take additional actions to reduce your risk of getting sick with this disease. I strongly urge you...(quote)",http://gov.nv.gov/News/Press/2020/Governor_Sisolak_Declares_State_of_Emergency_in_Response_to_COVID-19/,0,20200414,"Changed StateWide==0 as it only applies to high-risk individuals, per transcript "
551,32,NV,Nevada,SchoolClose,1,20200315,20200316,,,"All schools (public, private, charter) for K-12 closed effective 20200316, until order is rescinded. Cannot open earlier tha 20200406. Extended to no earlier than 20200416 on 20200320 http://gov.nv.gov/uploadedFiles/govnewnvgov/Content/News/Emergency_Orders/2020/2020-03-20%20-%20COVID-19%20Declaration%20of%20Emergency%20Declaration%20Directive%20005.pdf Extended to no earlier than 20200430 on 20200414 https://nvhealthresponse.nv.gov/wp-content/uploads/2020/04/Directive-014-Signed.pdf.  On 20200421, school closure extended from 20200430 until the end of the school year. ",http://gov.nv.gov/News/Emergency_Orders/2020/2020-03-15_-_COVID-19_Declaration_of_Emergency_Directive_001/,1,20200422,updated to reflect extension until the end of the year
551,32,NV,Nevada,GathRecomAny,0,20200317,20200317,20200430,,"Recommendation expressed through press release script, but not codified in an order. (quote) All gatherings should be postponed or canceled. This is not the time for sleepovers, playdates, concerts, theater outings, or athletic events. (quote)",http://gov.nv.gov/News/Press/2020/Governor_Sisolak_Announces_COVID-19_Risk_Mitigation_Initiatives/,1,20200414,
551,32,NV,Nevada,OtherBusinessClose,1,20200318,20200319,,,"Verbally ordered on 20200317, formal issuance on 20200318 and goes into effect at 1159 pm on 20200318 for closing casinos (quote) Nevada general public shall cease gathering at gaming establishments, and all gaming devices, machines, tables, games, and any equipment related to gaming activity shall cease operations (quote)",http://gov.nv.gov/News/Emergency_Orders/2020/2020-03-18_-_COVID-19_Declaration_of_Emergency_Directive_002/,1,20200420,
551,32,NV,Nevada,OtherBusinessClose,1,20200320,20200321,,,"In effect on 20200320 at 1159 pm, coded to 20200321. Closure required: social gathering venues and businesses (recreation centers, clubhouses, nightclubs, movie theaters, massage parlors, adult entertainment establishments, brothels, and live entertainment venues), as well as businesses that promote extended periods of public interaction (fitness establishments and aesthteic services). In effect through 20200416",http://gov.nv.gov/News/Emergency_Orders/2020/2020-03-20_-_COVID-19_Declaration_of_Emergency_Directive_003/,1,20200414,Updated enactment to 20200321 due to 1159 pm enactment on 20200320. Changed to OtherBusinessClose since it is not a full NEBusinessClose per order
551,32,NV,Nevada,RestaurantRestrict,1,20200320,20200321,,,"In effect on 20200320 at 1159 pm, coded to 20200321. Limited operations required (onsite dining must cease): restaurants and food establishments.  In effect through 20200416",http://gov.nv.gov/News/Emergency_Orders/2020/2020-03-20_-_COVID-19_Declaration_of_Emergency_Directive_003/,1,20200414,
551,32,NV,Nevada,GathRestrictAny,1,20200324,20200324,,,,http://gov.nv.gov/News/Emergency_Orders/2020/2020-03-24_-_COVID-19_Declaration_of_Emergency_Directive_007/,1,20200420,"Was originally recorded as 20200319, double-checking determined it should be 20200324"
551,32,NV,Nevada,GathRestrict10,1,20200324,20200324,,,"On 20200408, also applies the 10+ ban to places of worship",http://gov.nv.gov/News/Emergency_Orders/2020/2020-03-24_-_COVID-19_Declaration_of_Emergency_Directive_007/,1,20200409,Confirmed mandate and statewide
551,32,NV,Nevada,StayAtHome,1,20200331,20200331,20200430,,"Individuals may leave to access essential services on behalf of themselves, pets, or members of households. Exemptions for outdoor activity as long as individuals do not congregate beyond members of their household. Exemption for individuals experiencing homelessness.",http://gov.nv.gov/uploadedFiles/govnewnvgov/Content/News/Emergency_Orders/2020/2020-03-31%20-%20Declaration%20of%20Emergency%20Directive%20010%20Stay%20at%20Home.pdf,1,20200402,
551,32,NV,Nevada,OtherBusinessClose,1,20200408,20200409,20200430,,"Closure required: sporting and recreational venues (golf courses, tennis courts, swimming pools), closure of showrooms (e.g., cars and household applicances). Goes into effect on 1159 pm 20200409, initial expiry is 20200430",https://nvhealthresponse.nv.gov/wp-content/uploads/2020/04/Directive-013-Release-Guidance-Directive.pdf,1,20200414,
552,33,NH,New Hampshire,EmergDec,1,20200313,20200313,20200504,,"State of Emergency declaration. Initial order does not appear to provide explicit expiry date. Extension was issued on 20200403 to extend for another 21 days (an expiry of 20200424) https://www.governor.nh.gov/news-media/orders-2020/documents/2020-05.pdf On 20200404, extended to 20200504 : https://www.governor.nh.gov/news-media/emergency-orders/documents/emergency-order-26.pdf",https://www.governor.nh.gov/news-media/orders-2020/documents/2020-04.pdf,1,20200414,Expiry date added per 20200403 extension
552,33,NH,New Hampshire,SchoolClose,1,20200315,20200316,,,All public K-12 schools to close to in-person instruction on 20200316. Current order's expiry appears to be through 20200403. 20200327 order extends to 20200504 https://www.governor.nh.gov/news-media/emergency-orders/documents/emergency-order-19.pdf On 20200416 this was extended through the end of each district's 2019-2020 school year. https://www.governor.nh.gov/news-media/emergency-orders/documents/emergency-order-32.pdf,https://www.governor.nh.gov/news-media/emergency-orders/documents/emergency-order-1.pdf,1,20200418,PolicyNotes updated per 20200418 extension. Date expiry is removed because date is variable
552,33,NH,New Hampshire,GathRestrict50,1,20200316,20200316,20200504,,"Prohibits scheduled gatherings of 50 or more, inclusive of faith-based gatherings. Initial expiry is 20200406. On 20200404 extension issued through 20200504 https://www.governor.nh.gov/news-media/emergency-orders/documents/emergency-order-26.pdf",https://www.governor.nh.gov/news-media/emergency-orders/documents/emergency-order-2.pdf,1,20200414,Expiry date added per 20200404 extension
552,33,NH,New Hampshire,GathRestrictAny,1,20200316,20200316,20200504,,"Prohibits scheduled gatherings of 50 or more, inclusive of faith-based gatherings. Initial expiry is 20200406. On 20200404 extension issued through 20200504 https://www.governor.nh.gov/news-media/emergency-orders/documents/emergency-order-26.pdf",https://www.governor.nh.gov/news-media/emergency-orders/documents/emergency-order-2.pdf,1,20200414,Expiry date added per 20200404 extension
552,33,NH,New Hampshire,RestaurantRestrict,1,20200316,20200316,20200504,,"Limited operations required (carry-out, delivery, pick-up, and drive-thru only): restaurants, bars. Initial expiry is 20200406. On 20200404 extension issued through 20200504 https://www.governor.nh.gov/news-media/emergency-orders/documents/emergency-order-26.pdf",https://www.governor.nh.gov/news-media/emergency-orders/documents/emergency-order-2.pdf,1,20200414,Expiry date added per 20200404 extension
552,33,NH,New Hampshire,GathRestrict10,1,20200323,20200323,20200504,,On 20200404 extension issued through 20200504 https://www.governor.nh.gov/news-media/emergency-orders/documents/emergency-order-26.pdf,https://www.governor.nh.gov/news-media/emergency-orders/documents/emergency-order-16.pdf,1,20200414,Expiry date added per 20200404 extension
552,33,NH,New Hampshire,NEBusinessClose,1,20200326,20200328,20200504,,"Enacted 20200327 at 1159 pm, coded to 20200328. Businesses cannot re-open until 12:01 am 20200504",https://www.governor.nh.gov/news-media/emergency-orders/documents/emergency-order-17-1.pdf,1,20200329,
552,33,NH,New Hampshire,OtherBusinessClose,1,20200326,20200328,20200504,,"Include first issuance of OtherBusinessClose automatically recorded with NEBusinessClose. Enacted 20200327 at 1159 pm, coded to 20200328. Businesses cannot re-open until 12:01 am 20200504",https://www.governor.nh.gov/news-media/emergency-orders/documents/emergency-order-17-1.pdf,1,20200414,
552,33,NH,New Hampshire,StayAtHome,1,20200326,20200328,20200504,,"Enacted 20200327 at 1159 pm, coded to 20200328. Indicates it will not apply to church or other houses of worship, but they have to comply with EO 16 (banning of gathering 10+ persons)",https://www.governor.nh.gov/news-media/emergency-orders/documents/emergency-order-17-1.pdf,1,20200329,
552,33,NH,New Hampshire,SchoolClose,1,20200327,20200327,20200504,,Public schools to remained closed through 20200504 - this is an extension,https://www.governor.nh.gov/news-media/emergency-orders/documents/emergency-order-19.pdf,1,20200329,
553,34,NJ,New Jersey,EmergDec,1,20200309,20200309,,,State of Emergency declared (as well as Public Health Emergency). Order on 20200407 extends public health emergency but does not include explicit expiry date https://nj.gov/infobank/eo/056murphy/pdf/EO-119.pdf,https://nj.gov/infobank/eo/056murphy/pdf/EO-103.pdf,1,20200324,
553,34,NJ,New Jersey,GathRecomAny,0,20200312,20200312,,,,https://nj.gov/governor/news/news/562020/approved/20200312a.shtml,1,20200324,
553,34,NJ,New Jersey,GathRestrict50,1,20200316,20200316,,,,https://nj.gov/infobank/eo/056murphy/pdf/EO-104.pdf,1,20200324,
553,34,NJ,New Jersey,GathRestrictAny,1,20200316,20200316,,,,https://nj.gov/infobank/eo/056murphy/pdf/EO-104.pdf,1,20200324,
553,34,NJ,New Jersey,OtherBusinessClose,1,20200316,20200316,,,"Closure required: casinos, racetracks, gyms, fitness centers, entertainment centers. Goes in effect at 8 pm on 20200316, in effect for as long as order is in effect",https://nj.gov/infobank/eo/056murphy/pdf/EO-104.pdf,1,20200324,
553,34,NJ,New Jersey,RestaurantRestrict,1,20200316,20200316,,,"Limited operations required (limited to delivery, take-out services): restaurants, bars",https://nj.gov/infobank/eo/056murphy/pdf/EO-104.pdf,1,20200324,
553,34,NJ,New Jersey,SchoolClose,1,20200316,20200318,20200516,,"All schools close (public, private, parochial) for preschool, elementary and secondary school. Also ceases in-person instruction at all institutions of higher education. Goes into effect 20200318, in effect until the order expires (which does not seem to have formal expiry date). On 20200416, extended to at least through May 15 https://twitter.com/NJGov/status/1250846648890245120 ",https://nj.gov/infobank/eo/056murphy/pdf/EO-104.pdf,1,20200418,Updated PolicyNotes to include extension to May 15
553,34,NJ,New Jersey,NEBusinessClose,1,20200321,20200321,,,(quote) The brick-and-mortar premises of all non-essential retail businesses must close to the public as long as this Order remains in effect. (quote) No expiry date provided - until it is revoked or modified by governor.  Takes effect at 9 pm 20200321,https://nj.gov/infobank/eo/056murphy/pdf/EO-107.pdf,1,20200324,
553,34,NJ,New Jersey,OtherBusinessClose,1,20200321,20200321,,,"Explicitly requires additional closures beyond businesses listed in 20200316 order: personal care services, libraries. Takes effect at 9 pm 20200321",https://nj.gov/infobank/eo/056murphy/pdf/EO-107.pdf,1,20200414,
