region,DateRep,Cases,Deaths,population
RS,2020-03-20T00:00:00Z,9,0,11422973
SC,2020-03-20T00:00:00Z,1,0,7252502
SE,2020-03-20T00:00:00Z,0,0,2319032
SP,2020-03-20T00:00:00Z,110,5,46289333
TO,2020-03-20T00:00:00Z,0,0,1624183
AC,2020-03-21T00:00:00Z,2,0,894470
AL,2020-03-21T00:00:00Z,2,0,3351092
AM,2020-03-21T00:00:00Z,8,0,4207714
AP,2020-03-21T00:00:00Z,0,0,861773
BA,2020-03-21T00:00:00Z,8,0,14930424
CE,2020-03-21T00:00:00Z,13,0,9187886
DF,2020-03-21T00:00:00Z,13,0,1585771
ES,2020-03-21T00:00:00Z,13,0,4064052
GO,2020-03-21T00:00:00Z,5,0,7116143
MA,2020-03-21T00:00:00Z,1,0,7114598
MG,2020-03-21T00:00:00Z,3,0,21292666
MS,2020-03-21T00:00:00Z,7,0,2809394
MT,2020-03-21T00:00:00Z,1,0,3526220
PA,2020-03-21T00:00:00Z,0,0,8690745
PB,2020-03-21T00:00:00Z,0,0,4039277
PE,2020-03-21T00:00:00Z,0,0,9617072
PI,2020-03-21T00:00:00Z,1,0,3280697
PR,2020-03-21T00:00:00Z,11,0,11516840
RJ,2020-03-21T00:00:00Z,10,1,17366189
RN,2020-03-21T00:00:00Z,5,0,3534165
RO,2020-03-21T00:00:00Z,0,0,1796460
RR,2020-03-21T00:00:00Z,0,0,631181
RS,2020-03-21T00:00:00Z,23,0,11422973
SC,2020-03-21T00:00:00Z,30,0,7252502
SE,2020-03-21T00:00:00Z,4,0,2319032
SP,2020-03-21T00:00:00Z,63,6,46289333
TO,2020-03-21T00:00:00Z,1,0,1624183
AC,2020-03-22T00:00:00Z,2,0,894470
AL,2020-03-22T00:00:00Z,0,0,3351092
AM,2020-03-22T00:00:00Z,15,0,4207714
AP,2020-03-22T00:00:00Z,0,0,861773
BA,2020-03-22T00:00:00Z,8,0,14930424
CE,2020-03-22T00:00:00Z,44,0,9187886
DF,2020-03-22T00:00:00Z,17,0,1585771
ES,2020-03-22T00:00:00Z,0,0,4064052
GO,2020-03-22T00:00:00Z,1,0,7116143
MA,2020-03-22T00:00:00Z,1,0,7114598
MG,2020-03-22T00:00:00Z,45,0,21292666
MS,2020-03-22T00:00:00Z,5,0,2809394
MT,2020-03-22T00:00:00Z,0,0,3526220
PA,2020-03-22T00:00:00Z,2,0,8690745
PB,2020-03-22T00:00:00Z,0,0,4039277
PE,2020-03-22T00:00:00Z,7,0,9617072
PI,2020-03-22T00:00:00Z,0,0,3280697
PR,2020-03-22T00:00:00Z,7,0,11516840
RJ,2020-03-22T00:00:00Z,67,0,17366189
RN,2020-03-22T00:00:00Z,3,0,3534165
RO,2020-03-22T00:00:00Z,2,0,1796460
RR,2020-03-22T00:00:00Z,2,0,631181
RS,2020-03-22T00:00:00Z,12,0,11422973
SC,2020-03-22T00:00:00Z,6,0,7252502
SE,2020-03-22T00:00:00Z,0,0,2319032
SP,2020-03-22T00:00:00Z,172,7,46289333
TO,2020-03-22T00:00:00Z,0,0,1624183
AC,2020-03-23T00:00:00Z,0,0,894470
AL,2020-03-23T00:00:00Z,0,0,3351092
AM,2020-03-23T00:00:00Z,6,0,4207714
AP,2020-03-23T00:00:00Z,0,0,861773
BA,2020-03-23T00:00:00Z,14,0,14930424
CE,2020-03-23T00:00:00Z,51,0,9187886
DF,2020-03-23T00:00:00Z,16,0,1585771
ES,2020-03-23T00:00:00Z,3,0,4064052
GO,2020-03-23T00:00:00Z,2,0,7116143
MA,2020-03-23T00:00:00Z,0,0,7114598
MG,2020-03-23T00:00:00Z,45,0,21292666
MS,2020-03-23T00:00:00Z,0,0,2809394
MT,2020-03-23T00:00:00Z,0,0,3526220
PA,2020-03-23T00:00:00Z,1,0,8690745
PB,2020-03-23T00:00:00Z,1,0,4039277
PE,2020-03-23T00:00:00Z,5,0,9617072
PI,2020-03-23T00:00:00Z,2,0,3280697
PR,2020-03-23T00:00:00Z,6,0,11516840
RJ,2020-03-23T00:00:00Z,47,1,17366189
RN,2020-03-23T00:00:00Z,4,0,3534165
RO,2020-03-23T00:00:00Z,0,0,1796460
RR,2020-03-23T00:00:00Z,0,0,631181
RS,2020-03-23T00:00:00Z,14,0,11422973
SC,2020-03-23T00:00:00Z,11,0,7252502
SE,2020-03-23T00:00:00Z,0,0,2319032
SP,2020-03-23T00:00:00Z,114,8,46289333
TO,2020-03-23T00:00:00Z,3,0,1624183
AC,2020-03-24T00:00:00Z,6,0,894470
AL,2020-03-24T00:00:00Z,2,0,3351092
AM,2020-03-24T00:00:00Z,15,0,4207714
AP,2020-03-24T00:00:00Z,0,0,861773
BA,2020-03-24T00:00:00Z,13,0,14930424
CE,2020-03-24T00:00:00Z,19,0,9187886
DF,2020-03-24T00:00:00Z,27,0,1585771
ES,2020-03-24T00:00:00Z,4,0,4064052
GO,2020-03-24T00:00:00Z,4,0,7116143
MA,2020-03-24T00:00:00Z,6,0,7114598
MG,2020-03-24T00:00:00Z,2,0,21292666
MS,2020-03-24T00:00:00Z,2,0,2809394
MT,2020-03-24T00:00:00Z,5,0,3526220
PA,2020-03-24T00:00:00Z,0,0,8690745
PB,2020-03-24T00:00:00Z,1,0,4039277
PE,2020-03-24T00:00:00Z,0,0,9617072
PI,2020-03-24T00:00:00Z,0,0,3280697
PR,2020-03-24T00:00:00Z,9,0,11516840
RJ,2020-03-24T00:00:00Z,72,2,17366189
RN,2020-03-24T00:00:00Z,0,0,3534165
RO,2020-03-24T00:00:00Z,0,0,1796460
RR,2020-03-24T00:00:00Z,0,0,631181
RS,2020-03-24T00:00:00Z,12,0,11422973
SC,2020-03-24T00:00:00Z,39,0,7252502
SE,2020-03-24T00:00:00Z,5,0,2319032
SP,2020-03-24T00:00:00Z,65,10,46289333
TO,2020-03-24T00:00:00Z,2,0,1624183
AC,2020-03-25T00:00:00Z,6,0,894470
AL,2020-03-25T00:00:00Z,2,0,3351092
AM,2020-03-25T00:00:00Z,7,1,4207714
AP,2020-03-25T00:00:00Z,0,0,861773
BA,2020-03-25T00:00:00Z,8,0,14930424
CE,2020-03-25T00:00:00Z,18,0,9187886
DF,2020-03-25T00:00:00Z,0,0,1585771
ES,2020-03-25T00:00:00Z,6,0,4064052
GO,2020-03-25T00:00:00Z,2,0,7116143
MA,2020-03-25T00:00:00Z,0,0,7114598
MG,2020-03-25T00:00:00Z,3,0,21292666
MS,2020-03-25T00:00:00Z,1,0,2809394
MT,2020-03-25T00:00:00Z,1,0,3526220
PA,2020-03-25T00:00:00Z,2,0,8690745
PB,2020-03-25T00:00:00Z,0,0,4039277
PE,2020-03-25T00:00:00Z,4,1,9617072
PI,2020-03-25T00:00:00Z,2,0,3280697
PR,2020-03-25T00:00:00Z,16,0,11516840
RJ,2020-03-25T00:00:00Z,65,0,17366189
RN,2020-03-25T00:00:00Z,1,0,3534165
RO,2020-03-25T00:00:00Z,2,0,1796460
RR,2020-03-25T00:00:00Z,6,0,631181
RS,2020-03-25T00:00:00Z,25,1,11422973
SC,2020-03-25T00:00:00Z,2,0,7252502
SE,2020-03-25T00:00:00Z,1,0,2319032
SP,2020-03-25T00:00:00Z,52,8,46289333
TO,2020-03-25T00:00:00Z,0,0,1624183
AC,2020-03-26T00:00:00Z,1,0,894470
AL,2020-03-26T00:00:00Z,0,0,3351092
AM,2020-03-26T00:00:00Z,13,0,4207714
AP,2020-03-26T00:00:00Z,1,0,861773
BA,2020-03-26T00:00:00Z,20,0,14930424
CE,2020-03-26T00:00:00Z,35,3,9187886
DF,2020-03-26T00:00:00Z,40,0,1585771
ES,2020-03-26T00:00:00Z,0,0,4064052
GO,2020-03-26T00:00:00Z,10,1,7116143
MA,2020-03-26T00:00:00Z,2,0,7114598
MG,2020-03-26T00:00:00Z,20,0,21292666
MS,2020-03-26T00:00:00Z,1,0,2809394
MT,2020-03-26T00:00:00Z,3,0,3526220
PA,2020-03-26T00:00:00Z,6,0,8690745
PB,2020-03-26T00:00:00Z,2,0,4039277
PE,2020-03-26T00:00:00Z,2,2,9617072
PI,2020-03-26T00:00:00Z,1,0,3280697
PR,2020-03-26T00:00:00Z,21,0,11516840
RJ,2020-03-26T00:00:00Z,51,3,17366189
RN,2020-03-26T00:00:00Z,5,0,3534165
RO,2020-03-26T00:00:00Z,0,0,1796460
RR,2020-03-26T00:00:00Z,0,0,631181
RS,2020-03-26T00:00:00Z,45,0,11422973
SC,2020-03-26T00:00:00Z,13,1,7252502
SE,2020-03-26T00:00:00Z,0,0,2319032
SP,2020-03-26T00:00:00Z,190,10,46289333
TO,2020-03-26T00:00:00Z,0,0,1624183
AC,2020-03-27T00:00:00Z,1,0,894470
AL,2020-03-27T00:00:00Z,0,0,3351092
AM,2020-03-27T00:00:00Z,14,0,4207714
AP,2020-03-27T00:00:00Z,0,0,861773
BA,2020-03-27T00:00:00Z,11,0,14930424
CE,2020-03-27T00:00:00Z,47,0,9187886
DF,2020-03-27T00:00:00Z,30,0,1585771
ES,2020-03-27T00:00:00Z,8,0,4064052
GO,2020-03-27T00:00:00Z,10,0,7116143
MA,2020-03-27T00:00:00Z,3,0,7114598
MG,2020-03-27T00:00:00Z,36,0,21292666
MS,2020-03-27T00:00:00Z,3,0,2809394
MT,2020-03-27T00:00:00Z,0,0,3526220
PA,2020-03-27T00:00:00Z,0,0,8690745
PB,2020-03-27T00:00:00Z,4,0,4039277
PE,2020-03-27T00:00:00Z,8,1,9617072
PI,2020-03-27T00:00:00Z,0,0,3280697
PR,2020-03-27T00:00:00Z,17,2,11516840
RJ,2020-03-27T00:00:00Z,72,1,17366189
RN,2020-03-27T00:00:00Z,9,0,3534165
RO,2020-03-27T00:00:00Z,1,0,1796460
RR,2020-03-27T00:00:00Z,2,0,631181
RS,2020-03-27T00:00:00Z,27,1,11422973
SC,2020-03-27T00:00:00Z,27,0,7252502
SE,2020-03-27T00:00:00Z,0,0,2319032
SP,2020-03-27T00:00:00Z,171,10,46289333
TO,2020-03-27T00:00:00Z,1,0,1624183
AC,2020-03-28T00:00:00Z,0,0,894470
AL,2020-03-28T00:00:00Z,3,0,3351092
AM,2020-03-28T00:00:00Z,30,0,4207714
AP,2020-03-28T00:00:00Z,2,0,861773
BA,2020-03-28T00:00:00Z,12,0,14930424
CE,2020-03-28T00:00:00Z,32,1,9187886
DF,2020-03-28T00:00:00Z,30,0,1585771
ES,2020-03-28T00:00:00Z,6,0,4064052
GO,2020-03-28T00:00:00Z,7,0,7116143
MA,2020-03-28T00:00:00Z,1,0,7114598
MG,2020-03-28T00:00:00Z,16,0,21292666
MS,2020-03-28T00:00:00Z,3,0,2809394
MT,2020-03-28T00:00:00Z,2,0,3526220
PA,2020-03-28T00:00:00Z,4,0,8690745
PB,2020-03-28T00:00:00Z,5,0,4039277
PE,2020-03-28T00:00:00Z,12,1,9617072
PI,2020-03-28T00:00:00Z,2,1,3280697
PR,2020-03-28T00:00:00Z,14,0,11516840
RJ,2020-03-28T00:00:00Z,65,3,17366189
RN,2020-03-28T00:00:00Z,17,0,3534165
RO,2020-03-28T00:00:00Z,0,0,1796460
RR,2020-03-28T00:00:00Z,2,0,631181
RS,2020-03-28T00:00:00Z,2,0,11422973
SC,2020-03-28T00:00:00Z,35,0,7252502
SE,2020-03-28T00:00:00Z,0,0,2319032
SP,2020-03-28T00:00:00Z,183,16,46289333
TO,2020-03-28T00:00:00Z,1,0,1624183
AC,2020-03-29T00:00:00Z,9,0,894470
AC,2020-03-29T23:00:00Z,8,0,894470
AL,2020-03-29T00:00:00Z,3,0,3351092
AL,2020-03-29T23:00:00Z,0,0,3351092
AM,2020-03-29T00:00:00Z,29,0,4207714
AM,2020-03-29T23:00:00Z,11,0,4207714
AP,2020-03-29T00:00:00Z,0,0,861773
AP,2020-03-29T23:00:00Z,4,0,861773
BA,2020-03-29T00:00:00Z,27,1,14930424
BA,2020-03-29T23:00:00Z,22,0,14930424
CE,2020-03-29T00:00:00Z,34,1,9187886
CE,2020-03-29T23:00:00Z,24,0,9187886
DF,2020-03-29T00:00:00Z,29,1,1585771
DF,2020-03-29T23:00:00Z,23,0,1585771
ES,2020-03-29T00:00:00Z,7,0,4064052
ES,2020-03-29T23:00:00Z,12,0,4064052
GO,2020-03-29T00:00:00Z,2,0,7116143
GO,2020-03-29T23:00:00Z,3,0,7116143
MA,2020-03-29T00:00:00Z,2,0,7114598
MA,2020-03-29T23:00:00Z,7,1,7114598
MG,2020-03-29T00:00:00Z,26,0,21292666
MG,2020-03-29T23:00:00Z,30,1,21292666
MS,2020-03-29T00:00:00Z,5,0,2809394
MS,2020-03-29T23:00:00Z,8,0,2809394
MT,2020-03-29T00:00:00Z,3,0,3526220
MT,2020-03-29T23:00:00Z,2,0,3526220
PA,2020-03-29T00:00:00Z,1,0,8690745
PA,2020-03-29T23:00:00Z,3,0,8690745
PB,2020-03-29T00:00:00Z,0,0,4039277
PB,2020-03-29T23:00:00Z,1,0,4039277
PE,2020-03-29T00:00:00Z,5,0,9617072
PE,2020-03-29T23:00:00Z,5,1,9617072
PI,2020-03-29T00:00:00Z,3,0,3280697
PI,2020-03-29T23:00:00Z,2,2,3280697
PR,2020-03-29T00:00:00Z,15,0,11516840
PR,2020-03-29T23:00:00Z,7,1,11516840
RJ,2020-03-29T00:00:00Z,42,4,17366189
RJ,2020-03-29T23:00:00Z,57,1,17366189
RN,2020-03-29T00:00:00Z,23,1,3534165
RN,2020-03-29T23:00:00Z,9,0,3534165
RO,2020-03-29T00:00:00Z,0,0,1796460
RO,2020-03-29T23:00:00Z,0,0,1796460
RR,2020-03-29T00:00:00Z,4,0,631181
RR,2020-03-29T23:00:00Z,0,0,631181
RS,2020-03-29T00:00:00Z,29,0,11422973
RS,2020-03-29T23:00:00Z,15,1,11422973
SC,2020-03-29T00:00:00Z,10,0,7252502
SC,2020-03-29T23:00:00Z,3,0,7252502
SE,2020-03-29T00:00:00Z,0,0,2319032
SE,2020-03-29T23:00:00Z,0,0,2319032
SP,2020-03-29T00:00:00Z,45,14,46289333
SP,2020-03-29T23:00:00Z,66,15,46289333
TO,2020-03-29T00:00:00Z,0,0,1624183
TO,2020-03-29T23:00:00Z,1,0,1624183
AC,2020-03-30T23:00:00Z,0,0,894470
AL,2020-03-30T23:00:00Z,1,1,3351092
AM,2020-03-30T23:00:00Z,24,2,4207714
AP,2020-03-30T23:00:00Z,2,0,861773
BA,2020-03-30T23:00:00Z,37,1,14930424
CE,2020-03-30T23:00:00Z,18,2,9187886
DF,2020-03-30T23:00:00Z,20,2,1585771
ES,2020-03-30T23:00:00Z,12,0,4064052
GO,2020-03-30T23:00:00Z,4,0,7116143
MA,2020-03-30T23:00:00Z,8,0,7114598
MG,2020-03-30T23:00:00Z,14,1,21292666
MS,2020-03-30T23:00:00Z,4,1,2809394
MT,2020-03-30T23:00:00Z,7,0,3526220
PA,2020-03-30T23:00:00Z,11,0,8690745
PB,2020-03-30T23:00:00Z,2,0,4039277
PE,2020-03-30T23:00:00Z,9,0,9617072
PI,2020-03-30T23:00:00Z,2,1,3280697
PR,2020-03-30T23:00:00Z,24,0,11516840
RJ,2020-03-30T23:00:00Z,51,5,17366189
RN,2020-03-30T23:00:00Z,5,0,3534165
RO,2020-03-30T23:00:00Z,2,1,1796460
RR,2020-03-30T23:00:00Z,0,0,631181
RS,2020-03-30T23:00:00Z,33,1,11422973
SC,2020-03-30T23:00:00Z,22,1,7252502
SE,2020-03-30T23:00:00Z,3,0,2319032
SP,2020-03-30T23:00:00Z,822,23,46289333
TO,2020-03-30T23:00:00Z,1,0,1624183
AC,2020-03-31T23:00:00Z,1,0,894470
AL,2020-03-31T23:00:00Z,0,0,3351092
AM,2020-03-31T23:00:00Z,25,0,4207714
AP,2020-03-31T23:00:00Z,1,0,861773
BA,2020-03-31T23:00:00Z,33,0,14930424
CE,2020-03-31T23:00:00Z,54,1,9187886
DF,2020-03-31T23:00:00Z,23,0,1585771
ES,2020-03-31T23:00:00Z,12,0,4064052
GO,2020-03-31T23:00:00Z,6,0,7116143
MA,2020-03-31T23:00:00Z,21,0,7114598
MG,2020-03-31T23:00:00Z,39,1,21292666
MS,2020-03-31T23:00:00Z,3,0,2809394
MT,2020-03-31T23:00:00Z,2,0,3526220
PA,2020-03-31T23:00:00Z,8,1,8690745
PB,2020-03-31T23:00:00Z,3,1,4039277
PE,2020-03-31T23:00:00Z,8,2,9617072
PI,2020-03-31T23:00:00Z,0,0,3280697
PR,2020-03-31T23:00:00Z,45,0,11516840
RJ,2020-03-31T23:00:00Z,124,5,17366189
RN,2020-03-31T23:00:00Z,10,1,3534165
RO,2020-03-31T23:00:00Z,1,0,1796460
RR,2020-03-31T23:00:00Z,6,0,631181
RS,2020-03-31T23:00:00Z,32,0,11422973
SC,2020-03-31T23:00:00Z,16,0,7252502
SE,2020-03-31T23:00:00Z,1,0,2319032
SP,2020-03-31T23:00:00Z,642,28,46289333
TO,2020-03-31T23:00:00Z,1,0,1624183
AC,2020-04-01T23:00:00Z,0,0,894470
AL,2020-04-01T23:00:00Z,0,0,3351092
AM,2020-04-01T23:00:00Z,29,0,4207714
AP,2020-04-01T23:00:00Z,0,0,861773
BA,2020-04-01T23:00:00Z,21,1,14930424
CE,2020-04-01T23:00:00Z,106,12,9187886
DF,2020-04-01T23:00:00Z,15,1,1585771
ES,2020-04-01T23:00:00Z,24,1,4064052
GO,2020-04-01T23:00:00Z,2,0,7116143
MA,2020-04-01T23:00:00Z,19,0,7114598
MG,2020-04-01T23:00:00Z,56,1,21292666
MS,2020-04-01T23:00:00Z,2,0,2809394
MT,2020-04-01T23:00:00Z,9,0,3526220
PA,2020-04-01T23:00:00Z,6,0,8690745
PB,2020-04-01T23:00:00Z,1,0,4039277
PE,2020-04-01T23:00:00Z,11,1,9617072
PI,2020-04-01T23:00:00Z,1,0,3280697
PR,2020-04-01T23:00:00Z,28,1,11516840
RJ,2020-04-01T23:00:00Z,160,13,17366189
RN,2020-04-01T23:00:00Z,13,0,3534165
RO,2020-04-01T23:00:00Z,1,0,1796460
RR,2020-04-01T23:00:00Z,4,0,631181
RS,2020-04-01T23:00:00Z,28,1,11422973
SC,2020-04-01T23:00:00Z,12,0,7252502
SE,2020-04-01T23:00:00Z,3,2,2319032
SP,2020-04-01T23:00:00Z,525,24,46289333
TO,2020-04-01T23:00:00Z,0,0,1624183
AC,2020-04-02T23:00:00Z,3,0,894470
AL,2020-04-02T23:00:00Z,4,1,3351092
AM,2020-04-02T23:00:00Z,31,4,4207714
AP,2020-04-02T23:00:00Z,8,0,861773
BA,2020-04-02T23:00:00Z,15,2,14930424
CE,2020-04-02T23:00:00Z,77,2,9187886
DF,2020-04-02T23:00:00Z,32,1,1585771
ES,2020-04-02T23:00:00Z,19,3,4064052
GO,2020-04-02T23:00:00Z,15,1,7116143
MA,2020-04-02T23:00:00Z,10,0,7114598
MG,2020-04-02T23:00:00Z,27,2,21292666
MS,2020-04-02T23:00:00Z,7,0,2809394
MT,2020-04-02T23:00:00Z,8,1,3526220
PA,2020-04-02T23:00:00Z,4,0,8690745
PB,2020-04-02T23:00:00Z,8,0,4039277
PE,2020-04-02T23:00:00Z,30,1,9617072
PI,2020-04-02T23:00:00Z,2,0,3280697
PR,2020-04-02T23:00:00Z,49,0,11516840
RJ,2020-04-02T23:00:00Z,82,6,17366189
RN,2020-04-02T23:00:00Z,71,2,3534165
RO,2020-04-02T23:00:00Z,0,0,1796460
RR,2020-04-02T23:00:00Z,4,0,631181
RS,2020-04-02T23:00:00Z,62,0,11422973
SC,2020-04-02T23:00:00Z,34,3,7252502
SE,2020-04-02T23:00:00Z,2,0,2319032
SP,2020-04-02T23:00:00Z,542,31,46289333
TO,2020-04-02T23:00:00Z,0,0,1624183
AC,2020-04-03T23:00:00Z,0,0,894470
AL,2020-04-03T23:00:00Z,1,0,3351092
AM,2020-04-03T23:00:00Z,51,5,4207714
AP,2020-04-03T23:00:00Z,9,1,861773
BA,2020-04-03T23:00:00Z,50,2,14930424
CE,2020-04-03T23:00:00Z,103,0,9187886
DF,2020-04-03T23:00:00Z,52,2,1585771
ES,2020-04-03T23:00:00Z,14,1,4064052
GO,2020-04-03T23:00:00Z,15,0,7116143
MA,2020-04-03T23:00:00Z,7,0,7114598
MG,2020-04-03T23:00:00Z,33,0,21292666
MS,2020-04-03T23:00:00Z,2,0,2809394
MT,2020-04-03T23:00:00Z,12,0,3526220
PA,2020-04-03T23:00:00Z,30,0,8690745
PB,2020-04-03T23:00:00Z,3,1,4039277
PE,2020-04-03T23:00:00Z,40,4,9617072
PI,2020-04-03T23:00:00Z,1,0,3280697
PR,2020-04-03T23:00:00Z,94,2,11516840
RJ,2020-04-03T23:00:00Z,172,11,17366189
RN,2020-04-03T23:00:00Z,36,1,3534165
RO,2020-04-03T23:00:00Z,1,0,1796460
RR,2020-04-03T23:00:00Z,7,1,631181
RS,2020-04-03T23:00:00Z,14,1,11422973
SC,2020-04-03T23:00:00Z,53,0,7252502
SE,2020-04-03T23:00:00Z,2,0,2319032
SP,2020-04-03T23:00:00Z,418,41,46289333
TO,2020-04-03T23:00:00Z,2,0,1624183
AC,2020-04-04T23:00:00Z,2,0,894470
AL,2020-04-04T23:00:00Z,5,0,3351092
AM,2020-04-04T23:00:00Z,106,2,4207714
AP,2020-04-04T23:00:00Z,1,1,861773
BA,2020-04-04T23:00:00Z,69,2,14930424
CE,2020-04-04T23:00:00Z,93,4,9187886
DF,2020-04-04T23:00:00Z,14,0,1585771
ES,2020-04-04T23:00:00Z,13,1,4064052
GO,2020-04-04T23:00:00Z,12,1,7116143
MA,2020-04-04T23:00:00Z,8,1,7114598
MG,2020-04-04T23:00:00Z,68,0,21292666
MS,2020-04-04T23:00:00Z,3,0,2809394
MT,2020-04-04T23:00:00Z,4,0,3526220
PA,2020-04-04T23:00:00Z,6,0,8690745
PB,2020-04-04T23:00:00Z,2,2,4039277
PE,2020-04-04T23:00:00Z,25,7,9617072
PI,2020-04-04T23:00:00Z,1,0,3280697
PR,2020-04-04T23:00:00Z,43,3,11516840
RJ,2020-04-04T23:00:00Z,148,6,17366189
RN,2020-04-04T23:00:00Z,30,2,3534165
RO,2020-04-04T23:00:00Z,1,0,1796460
RR,2020-04-04T23:00:00Z,5,0,631181
RS,2020-04-04T23:00:00Z,8,1,11422973
SC,2020-04-04T23:00:00Z,23,5,7252502
SE,2020-04-04T23:00:00Z,5,1,2319032
SP,2020-04-04T23:00:00Z,154,15,46289333
TO,2020-04-04T23:00:00Z,3,0,1624183
AC,2020-04-05T23:00:00Z,2,0,894470
AL,2020-04-05T23:00:00Z,3,0,3351092
AM,2020-04-05T23:00:00Z,115,5,4207714
AP,2020-04-05T23:00:00Z,5,0,861773
BA,2020-04-05T23:00:00Z,30,1,14930424
CE,2020-04-05T23:00:00Z,190,3,9187886
DF,2020-04-05T23:00:00Z,5,3,1585771
ES,2020-04-05T23:00:00Z,28,0,4064052
GO,2020-04-05T23:00:00Z,4,2,7116143
MA,2020-04-05T23:00:00Z,37,0,7114598
MG,2020-04-05T23:00:00Z,27,3,21292666
MS,2020-04-05T23:00:00Z,1,0,2809394
MT,2020-04-05T23:00:00Z,16,0,3526220
PA,2020-04-05T23:00:00Z,16,2,8690745
PB,2020-04-05T23:00:00Z,1,0,4039277
PE,2020-04-05T23:00:00Z,22,9,9617072
PI,2020-04-05T23:00:00Z,0,0,3280697
PR,2020-04-05T23:00:00Z,20,2,11516840
RJ,2020-04-05T23:00:00Z,67,7,17366189
RN,2020-04-05T23:00:00Z,4,0,3534165
RO,2020-04-05T23:00:00Z,2,0,1796460
RR,2020-04-05T23:00:00Z,0,0,631181
RS,2020-04-05T23:00:00Z,63,0,11422973
SC,2020-04-05T23:00:00Z,22,0,7252502
SE,2020-04-05T23:00:00Z,0,1,2319032
SP,2020-04-05T23:00:00Z,246,29,46289333
TO,2020-04-05T23:00:00Z,0,0,1624183
AC,2020-04-06T23:00:00Z,0,1,894470
AL,2020-04-06T23:00:00Z,1,0,3351092
AM,2020-04-06T23:00:00Z,104,4,4207714
AP,2020-04-06T23:00:00Z,14,0,861773
BA,2020-04-06T23:00:00Z,25,2,14930424
CE,2020-04-06T23:00:00Z,38,2,9187886
DF,2020-04-06T23:00:00Z,19,2,1585771
ES,2020-04-06T23:00:00Z,15,0,4064052
GO,2020-04-06T23:00:00Z,14,0,7116143
MA,2020-04-06T23:00:00Z,39,2,7114598
MG,2020-04-06T23:00:00Z,34,2,21292666
MS,2020-04-06T23:00:00Z,14,1,2809394
MT,2020-04-06T23:00:00Z,2,0,3526220
PA,2020-04-06T23:00:00Z,36,2,8690745
PB,2020-04-06T23:00:00Z,1,0,4039277
PE,2020-04-06T23:00:00Z,129,4,9617072
PI,2020-04-06T23:00:00Z,5,0,3280697
PR,2020-04-06T23:00:00Z,45,4,11516840
RJ,2020-04-06T23:00:00Z,227,18,17366189
RN,2020-04-06T23:00:00Z,8,1,3534165
RO,2020-04-06T23:00:00Z,4,0,1796460
RR,2020-04-06T23:00:00Z,0,0,631181
RS,2020-04-06T23:00:00Z,27,1,11422973
SC,2020-04-06T23:00:00Z,38,1,7252502
SE,2020-04-06T23:00:00Z,4,0,2319032
SP,2020-04-06T23:00:00Z,816,67,46289333
TO,2020-04-06T23:00:00Z,2,0,1624183
AC,2020-04-07T23:00:00Z,4,1,894470
AL,2020-04-07T23:00:00Z,5,0,3351092
AM,2020-04-07T23:00:00Z,168,7,4207714
AP,2020-04-07T23:00:00Z,59,0,861773
BA,2020-04-07T23:00:00Z,41,3,14930424
CE,2020-04-07T23:00:00Z,240,12,9187886
DF,2020-04-07T23:00:00Z,17,0,1585771
ES,2020-04-07T23:00:00Z,18,0,4064052
GO,2020-04-07T23:00:00Z,25,2,7116143
MA,2020-04-07T23:00:00Z,58,7,7114598
MG,2020-04-07T23:00:00Z,55,3,21292666
MS,2020-04-07T23:00:00Z,5,0,2809394
MT,2020-04-07T23:00:00Z,12,0,3526220
PA,2020-04-07T23:00:00Z,29,1,8690745
PB,2020-04-07T23:00:00Z,5,0,4039277
PE,2020-04-07T23:00:00Z,49,12,9617072
PI,2020-04-07T23:00:00Z,3,1,3280697
PR,2020-04-07T23:00:00Z,36,2,11516840
RJ,2020-04-07T23:00:00Z,250,17,17366189
RN,2020-04-07T23:00:00Z,7,3,3534165
RO,2020-04-07T23:00:00Z,0,0,1796460
RR,2020-04-07T23:00:00Z,7,0,631181
RS,2020-04-07T23:00:00Z,47,1,11422973
SC,2020-04-07T23:00:00Z,40,4,7252502
SE,2020-04-07T23:00:00Z,0,0,2319032
SP,2020-04-07T23:00:00Z,1026,57,46289333
TO,2020-04-07T23:00:00Z,4,0,1624183
AC,2020-04-08T23:00:00Z,8,0,894470
AL,2020-04-08T23:00:00Z,0,1,3351092
AM,2020-04-08T23:00:00Z,95,10,4207714
AP,2020-04-08T23:00:00Z,21,0,861773
BA,2020-04-08T23:00:00Z,62,4,14930424
CE,2020-04-08T23:00:00Z,134,12,9187886
DF,2020-04-08T23:00:00Z,18,1,1585771
ES,2020-04-08T23:00:00Z,46,0,4064052
GO,2020-04-08T23:00:00Z,21,0,7116143
MA,2020-04-08T23:00:00Z,43,1,7114598
MG,2020-04-08T23:00:00Z,41,1,21292666
MS,2020-04-08T23:00:00Z,4,0,2809394
MT,2020-04-08T23:00:00Z,18,1,3526220
PA,2020-04-08T23:00:00Z,1,1,8690745
PB,2020-04-08T23:00:00Z,14,3,4039277
PE,2020-04-08T23:00:00Z,154,10,9617072
PI,2020-04-08T23:00:00Z,7,1,3280697
PR,2020-04-08T23:00:00Z,70,5,11516840
RJ,2020-04-08T23:00:00Z,278,16,17366189
RN,2020-04-08T23:00:00Z,0,0,3534165
RO,2020-04-08T23:00:00Z,10,1,1796460
